country_code,subdivision_name,code,country_name,combined_name,location_normalized,latitude,longitude,place_id
AZ,Yevlax,AZ-YEV,Azerbaijan,"Yevlax, Azerbaijan",Yevlakh District,40.6196638,47.1500324,ChIJI2QkYb3bOEAR4wqPRBAvllo
AZ,Zaqatala,AZ-ZAQ,Azerbaijan,"Zaqatala, Azerbaijan",Zaqatala,41.603085,46.638308,ChIJU6eFLTxLRkARd4c1HvC_ZJs
BA,Brcko distrikt,BA-BRC,Bosnia and Herzegovina,"Brcko distrikt, Bosnia and Herzegovina",Brčko District,44.8405944,18.742153,ChIJQduwW0YJXEcRj9QJvVfpCpc
BA,Federacija Bosne i Hercegovine,BA-BIH,Bosnia and Herzegovina,"Federacija Bosne i Hercegovine, Bosnia and Herzegovina",Federation of Bosnia and Herzegovina,43.8874897,17.842793,ChIJU5OpZm2oX0cRS7IhJeWTkuw
BA,Republika Srpska,BA-SRP,Bosnia and Herzegovina,"Republika Srpska, Bosnia and Herzegovina",Republika Srpska,44.7280186,17.3148136,ChIJXTFCZmySWEcR6KwQRe40bvg
BB,Christ Church,BB-01,Barbados,"Christ Church, Barbados",Christ Church,13.0728209,-59.5261392,ChIJ2cyW6Qz1Q4wR-uU29mLap2U
BB,Saint Andrew,BB-02,Barbados,"Saint Andrew, Barbados",Saint Andrew,13.2462565,-59.5651284,ChIJiyAABojuQ4wRPtO8oSRuIOI
BB,Saint George,BB-03,Barbados,"Saint George, Barbados",Saint George,13.1401378,-59.5461125,ChIJr4g6f8HzQ4wRdXFEYOrwlDY
BB,Saint James,BB-04,Barbados,"Saint James, Barbados",Saint James,13.1842181,-59.6304714,ChIJ1WdXeDnwQ4wRyEkl3wq7hq0
BB,Saint John,BB-05,Barbados,"Saint John, Barbados",Saint John,13.1824334,-59.5033496,ChIJ1arzx5PyQ4wRLGuIEAVTOME
BB,Saint Joseph,BB-06,Barbados,"Saint Joseph, Barbados",Saint Joseph,13.2005084,-59.5393235,ChIJYwBXM4TtQ4wR1IuKkNf_ExE
BB,Saint Lucy,BB-07,Barbados,"Saint Lucy, Barbados",Saint Lucy,13.3041806,-59.6052862,ChIJixBvftzoQ4wRJ7hcgAz1WpU
BB,Saint Michael,BB-08,Barbados,"Saint Michael, Barbados",Saint Michael,13.1132219,-59.5988089,ChIJ-b7LpwL3Q4wRkoPpRyia_pY
BB,Saint Peter,BB-09,Barbados,"Saint Peter, Barbados",Saint Peter,13.2600459,-59.621862,ChIJfRSVWJDvQ4wRvh06q3XxpTc
BB,Saint Philip,BB-10,Barbados,"Saint Philip, Barbados",Saint Philip,13.1256336,-59.456055,ChIJHZnLvc6MQ4wR3Q9u_mIQt6o
BB,Saint Thomas,BB-11,Barbados,"Saint Thomas, Barbados",Saint Thomas,13.1740547,-59.5827556,ChIJ8c8BRr7xQ4wRpQEY7KnHj88
BD,Barisal,BD-A,Bangladesh,"Barisal, Bangladesh",Barisal Division,22.7010021,90.3534511,ChIJh-Ts-wc0VTcRSkHUmZWbBl0
BD,Chittagong,BD-B,Bangladesh,"Chittagong, Bangladesh",Chittagong Division,22.356851,91.7831819,ChIJ09-VQKbYrDAR2QVpy1vMFVA
BD,Dhaka,BD-C,Bangladesh,"Dhaka, Bangladesh",Dhaka Division,23.810332,90.4125181,ChIJgWsCh7C4VTcRwgRZ3btjpY8
BD,Khulna,BD-D,Bangladesh,"Khulna, Bangladesh",Khulna Division,22.845641,89.5403279,ChIJLxVHy3GQ_zkRUolxkCIhS_A
BD,Rajshahi,BD-E,Bangladesh,"Rajshahi, Bangladesh",Rajshahi Division,24.3745146,88.604166,ChIJMdA4aqnv-zkREPTWDpU6-RA
BD,Rangpur,BD-F,Bangladesh,"Rangpur, Bangladesh",Rangpur Division,25.7438916,89.275227,ChIJmwGm_OYt4zkRyBj4h-aWpJ8
BD,Sylhet,BD-G,Bangladesh,"Sylhet, Bangladesh",Sylhet Division,24.8949294,91.8687063,ChIJnzJw0tNUUDcRgnP2MTT5jvU
BE,Antwerpen,BE-VAN,Belgium,"Antwerpen, Belgium",Flanders,51.2194475,4.4024643,ChIJfYjDv472w0cRuIqogoRErz4
BE,Brabant wallon,BE-WBR,Belgium,"Brabant wallon, Belgium",Wallonia,50.633241,4.524315,ChIJ0_zn8gF-wUcRgZgO3C88Rng
BE,Brussels Hoofdstedelijk Gewest,BE-BRU,Belgium,"Brussels Hoofdstedelijk Gewest, Belgium",Brussels,50.8503463,4.3517211,ChIJ_58PdIbEw0cRMIBML6uZAAE
BE,Hainaut,BE-WHT,Belgium,"Hainaut, Belgium",Wallonia,50.5257076,4.0621017,ChIJXWuHtA0mwkcRkEtWu-NC1GE
BE,Liege,BE-WLG,Belgium,"Liege, Belgium",Wallonia,50.6325574,5.5796662,ChIJ-_ysjkv3wEcRQGtNL6uZAAQ
BE,Limburg,BE-VLI,Belgium,"Limburg, Belgium",Flanders,50.9738973,5.3419677,ChIJfZxmPSmTwEcRi9wBzMI5EzY
BE,Luxembourg,BE-WLX,Belgium,"Luxembourg, Belgium",Wallonia,50.0546886,5.4676983,ChIJXemZE4cmwEcR8IBML6uZAAI
BE,Namur,BE-WNA,Belgium,"Namur, Belgium",Wallonia,50.4673883,4.8719854,ChIJP2UsDG2ZwUcRBVIWxLYmVsE
BE,Oost-Vlaanderen,BE-VOV,Belgium,"Oost-Vlaanderen, Belgium",Flanders,51.0362101,3.7373124,ChIJi-0kywZ2w0cRsIBML6uZAAI
BE,Vlaams-Brabant,BE-VBR,Belgium,"Vlaams-Brabant, Belgium",Flanders,50.8815434,4.564597,ChIJ7diwvtdgwUcRYrEzvCLYu-M
BE,West-Vlaanderen,BE-VWV,Belgium,"West-Vlaanderen, Belgium",Flanders,51.0536024,3.1457942,ChIJVXM8b7e03EcRoIBML6uZAAI
BF,Bale,BF-BAL,Burkina Faso,"Bale, Burkina Faso",Boucle du Mouhoun Region,11.7820602,-3.0175712,ChIJcZI9XGk1Mg4RO0djkZlSHDY
BF,Bazega,BF-BAZ,Burkina Faso,"Bazega, Burkina Faso",Centre-Sud Region,11.9767692,-1.443469,ChIJpUhMRLYbLA4R83yDqrMvhIU
BF,Boulgou,BF-BLG,Burkina Faso,"Boulgou, Burkina Faso",Centre-Est Region,11.4336766,-0.3748354,ChIJlywbzptaKg4RZC8eig-1wYQ
BF,Boulkiemde,BF-BLK,Burkina Faso,"Boulkiemde, Burkina Faso",Centre-Ouest Region,12.3373752,-2.2236667,ChIJGzt8EDMTLg4RACjDfOyFA6Q
BF,Comoe,BF-COM,Burkina Faso,"Comoe, Burkina Faso",Cascades Region,10.4072992,-4.5624426,ChIJe0mq_xXfyg8RF61lPY0ewHU
BF,Gnagna,BF-GNA,Burkina Faso,"Gnagna, Burkina Faso",Est Region,12.8974992,0.0746767,ChIJlXmFPDjW1xER3jZ6FifiobQ
BF,Houet,BF-HOU,Burkina Faso,"Houet, Burkina Faso",Hauts-Bassins Region,11.1320447,-4.2333355,ChIJOzqy6Tf4NA4RMWKBM-bEFNA
BF,Kadiogo,BF-KAD,Burkina Faso,"Kadiogo, Burkina Faso",Centre Region,12.3425897,-1.443469,ChIJu6OyQ76-Lg4R1tUv9_tCXR4
BF,Kourweogo,BF-KOW,Burkina Faso,"Kourweogo, Burkina Faso",Plateau-Central Region,12.7077495,-1.7538817,ChIJE-wQvbD3Lg4Rsr0KI7kwYWk
BF,Leraba,BF-LER,Burkina Faso,"Leraba, Burkina Faso",Cascades Region,10.6648785,-5.3102505,ChIJMXX04UyySg4R8iByjFUqD-s
BF,Mouhoun,BF-MOU,Burkina Faso,"Mouhoun, Burkina Faso",Boucle du Mouhoun Region,12.1432381,-3.3388917,ChIJe3APAohnMQ4RhMXRT9JelfI
BF,Poni,BF-PON,Burkina Faso,"Poni, Burkina Faso",Sud-Ouest Region,10.3325996,-3.3388917,ChIJOYKUZ3rBzA8Rt3MMrRJ7Rc0
BF,Sanmatenga,BF-SMT,Burkina Faso,"Sanmatenga, Burkina Faso",Centre-Nord Region,13.3565304,-1.0586135,ChIJF9wir0u4KA4RZ4cXsUyAFR4
BF,Tapoa,BF-TAP,Burkina Faso,"Tapoa, Burkina Faso",Est Region,12.2497072,1.6760691,ChIJbbenpfd90RER906Z4rLwQT4
BF,Tuy,BF-TUI,Burkina Faso,"Tuy, Burkina Faso",Hauts-Bassins Region,11.5029004,-3.5812692,ChIJuwAPz-mbMw4RzHPrdsGUsrk
BF,Yatenga,BF-YAT,Burkina Faso,"Yatenga, Burkina Faso",Nord Region,13.6249344,-2.3813621,ChIJJy3sVClUJQ4RudnDyJfSrJk
BF,Zoundweogo,BF-ZOU,Burkina Faso,"Zoundweogo, Burkina Faso",Centre-Sud Region,11.6141174,-0.9820668,ChIJI-jxnzuXKw4Rh4oLXKmtAMU
BG,Blagoevgrad,BG-01,Bulgaria,"Blagoevgrad, Bulgaria",Blagoevgrad Province,42.0208569,23.0943385,ChIJYw9_jwD2qhQRjfVAhLbcfEE
BG,Burgas,BG-02,Bulgaria,"Burgas, Bulgaria",Burgas,42.5047926,27.4626361,ChIJkZ38-WaSpkAR8E2_aRKgAAQ
BG,Dobrich,BG-08,Bulgaria,"Dobrich, Bulgaria",Dobrich Province,43.57259,27.8272606,ChIJlXyLx4cWpUAR1BJ3D0ZVzrU
BG,Gabrovo,BG-07,Bulgaria,"Gabrovo, Bulgaria",Gabrovo,42.8742212,25.3186837,ChIJRYeV1uIPqUAREFC_aRKgAAQ
BG,Haskovo,BG-26,Bulgaria,"Haskovo, Bulgaria",Haskovo Province,41.9344366,25.5554462,ChIJd40tNtNQrRQR_LM3iebZYPI
BG,Kardzhali,BG-09,Bulgaria,"Kardzhali, Bulgaria",Kardzhali Province,41.6338439,25.3777119,ChIJh61qMnFurRQRIFK_aRKgAAQ
BG,Kyustendil,BG-10,Bulgaria,"Kyustendil, Bulgaria",Kyustendil Province,42.2868817,22.6939308,ChIJjzLFk2acqhQRZCSV9oAzXsw
BG,Lovech,BG-11,Bulgaria,"Lovech, Bulgaria",Lovec,43.1369534,24.7141906,ChIJU1G3GQreq0ARvTNimQqJT34
BG,Montana,BG-12,Bulgaria,"Montana, Bulgaria",Montana Province,43.4085161,23.2257292,ChIJ6cLcvaQ0q0AR1GVaXsGBXlI
BG,Pazardzhik,BG-13,Bulgaria,"Pazardzhik, Bulgaria",Pazardzhik,42.1927654,24.3335662,ChIJEXMb8QSwrBQRq2OZCeyXtdw
BG,Pernik,BG-14,Bulgaria,"Pernik, Bulgaria",Pernik,42.6051862,23.0378368,ChIJz0npQUnLqhQRgFW_aRKgAAQ
BG,Pleven,BG-15,Bulgaria,"Pleven, Bulgaria",Pleven Province,43.4170423,24.6066847,ChIJuwC0NInzq0ARIFa_aRKgAAQ
BG,Plovdiv,BG-16,Bulgaria,"Plovdiv, Bulgaria",Plovdiv Province,42.1354079,24.7452904,ChIJPXZIogjRrBQRoDgTb_rRcGQ
BG,Razgrad,BG-17,Bulgaria,"Razgrad, Bulgaria",Razgrad,43.5336719,26.5411165,ChIJk2qc9pwOr0ARh2DS1gUde-c
BG,Ruse,BG-18,Bulgaria,"Ruse, Bulgaria",Ruse,43.8355713,25.9656554,ChIJhaPif7RgrkARAmgoFlLbJ74
BG,Shumen,BG-27,Bulgaria,"Shumen, Bulgaria",Shumen Province,43.2712398,26.9361286,ChIJa8aV82eKpUARG-bOD1NZ2k4
BG,Silistra,BG-19,Bulgaria,"Silistra, Bulgaria",Silistra,44.1147271,27.2671901,ChIJUXS_U9fgr0ARkFm_aRKgAAQ
BG,Sliven,BG-20,Bulgaria,"Sliven, Bulgaria",Sliven Province,42.6816536,26.3228685,ChIJyTn6b8YgpkAR4Fm_aRKgAAQ
BG,Smolyan,BG-21,Bulgaria,"Smolyan, Bulgaria",Smoljan,41.5774233,24.7011138,ChIJu2HT0IpZrBQRgFq_aRKgAAQ
BG,Sofia,BG-23,Bulgaria,"Sofia, Bulgaria",Sofia City Province,42.6977082,23.3218675,ChIJ9Xsxy4KGqkARYF6_aRKgAAQ
BG,Sofia (stolitsa),BG-22,Bulgaria,"Sofia (stolitsa), Bulgaria",Sofia City Province,42.6977082,23.3218675,ChIJ9Xsxy4KGqkARYF6_aRKgAAQ
BG,Stara Zagora,BG-24,Bulgaria,"Stara Zagora, Bulgaria",Stara Zagora,42.4257769,25.6344644,ChIJNTnoMAtpqEARsZ-HYhTtunQ
BG,Targovishte,BG-25,Bulgaria,"Targovishte, Bulgaria",Targovishte Province,43.2493556,26.5727357,ChIJE2sLgW9Dr0ARuB90qa6IiVc
BG,Varna,BG-03,Bulgaria,"Varna, Bulgaria",Varna,43.2140504,27.9147333,ChIJodfzqotTpEARfIulcRyUJ1c
BG,Veliko Tarnovo,BG-04,Bulgaria,"Veliko Tarnovo, Bulgaria",Veliko Tarnovo Province,43.0756739,25.6171514,ChIJ3ZGUPUshqUARwF2_aRKgAAQ
BG,Vidin,BG-05,Bulgaria,"Vidin, Bulgaria",Vidin,43.996159,22.8679302,ChIJJZAAoux5U0cRt9h3-OI6hR8
BG,Vratsa,BG-06,Bulgaria,"Vratsa, Bulgaria",Vraca,43.2102375,23.5528803,ChIJp6svIl0Wq0ARQF2_aRKgAAQ
BG,Yambol,BG-28,Bulgaria,"Yambol, Bulgaria",Jambol,42.4841999,26.5035023,ChIJtRC3Vik0pkARaluYYwp8F_Q
BH,Al 'Asimah,BH-13,Bahrain,"Al 'Asimah, Bahrain",Capital Governorate,26.2285161,50.5860497,ChIJo5Ng-m-vST4RGbXeFQV4px4
BH,Al Janubiyah,BH-14,Bahrain,"Al Janubiyah, Bahrain",Southern Governorate,25.9381018,50.5756887,ChIJ88RCu5FRSD4RU7oIWGa8_vg
BH,Al Muharraq,BH-15,Bahrain,"Al Muharraq, Bahrain",Muharraq Governorate,26.2534919,50.6082558,ChIJ9V14QximST4RsvrMl88RWLg
BH,Ash Shamaliyah,BH-17,Bahrain,"Ash Shamaliyah, Bahrain",Northern Governorate,26.1551914,50.4825173,ChIJxXM3pe6xST4RVYcPhi-RLQs
BI,Bubanza,BI-BB,Burundi,"Bubanza, Burundi",Bubanza,-3.1572403,29.3714909,ChIJB7mqj5ctwhkRpwxlTr2ES9o
BI,Bujumbura Mairie,BI-BM,Burundi,"Bujumbura Mairie, Burundi",Bujumbura Mairie,-3.3884141,29.3482646,ChIJtTIAPjuDwRkRIk-9BBO5pjY
BI,Bururi,BI-BR,Burundi,"Bururi, Burundi",Bururi,-3.9006851,29.5107708,ChIJvZ_CND_jwBkRydjQu9m2kWk
BI,Cibitoke,BI-CI,Burundi,"Cibitoke, Burundi",Cibitoke,-2.9107321,29.1262613,ChIJey8GTZVDwhkRxEo2YRCU3LI
BI,Gitega,BI-GI,Burundi,"Gitega, Burundi",Gitega,-3.4272755,29.9246016,ChIJ56Qc6lJEwRkRjj26eALeqkI
BI,Kirundo,BI-KI,Burundi,"Kirundo, Burundi",Kirundo,-2.5762882,30.112735,ChIJeYg_hbyAxBkRFLbdamx-8-4
BI,Muyinga,BI-MY,Burundi,"Muyinga, Burundi",Muyinga,-2.8460748,30.3395007,ChIJXyLAjMZxxBkR8hGTp0j0DAo
BI,Mwaro,BI-MW,Burundi,"Mwaro, Burundi",Mwaro,-3.5025918,29.6499162,ChIJHdKqLs0UwRkRty-_NouIG2M
BI,Ngozi,BI-NG,Burundi,"Ngozi, Burundi",Ngozi,-2.9107175,29.8243599,ChIJFTWYksiVwxkRFeEQMNEuU24
BI,Rutana,BI-RT,Burundi,"Rutana, Burundi",Rutana,-3.9285639,29.9898766,ChIJ5YJNXGnQwBkR45HsR5ih66U
BI,Ruyigi,BI-RY,Burundi,"Ruyigi, Burundi",Ruyigi,-3.4760623,30.2479779,ChIJyTBQxCy0xhkRnppV6keJiXw
BJ,Alibori,BJ-AL,Benin,"Alibori, Benin",Alibori Department,10.9681093,2.7779813,ChIJLXXwGRGlzRERAmxr5d0Wc5k
BJ,Atacora,BJ-AK,Benin,"Atacora, Benin",Atakora Department,10.7954931,1.6760691,ChIJQdumAcr40hERWcimMFfjcsg
BJ,Atlantique,BJ-AQ,Benin,"Atlantique, Benin",Atlantique Department,6.6588391,2.2236667,ChIJZ_efgUG5JBARlPEzU2Gr30M
BJ,Borgou,BJ-BO,Benin,"Borgou, Benin",Borgou Department,9.5340864,2.7779813,ChIJ3wT92PVaMhARL80sZzHHVwg
BJ,Donga,BJ-DO,Benin,"Donga, Benin",Donga Department,9.7191867,1.6760691,ChIJPzgRKWj5LBARn_Ez9FhYIn4
BJ,Littoral,BJ-LI,Benin,"Littoral, Benin",Littoral Department,6.3806973,2.4406387,ChIJyU68autVIxAReN45SVdFJiU
BJ,Mono,BJ-MO,Benin,"Mono, Benin",Mono Department,6.6607182,1.7538817,ChIJgWi0ySV9JBARpvjW_w8KF34
BJ,Oueme,BJ-OU,Benin,"Oueme, Benin",Ouémé Department,6.6148152,2.4999918,ChIJo2dXruJIOxAR9ddT7MA6NVs
BJ,Plateau,BJ-PL,Benin,"Plateau, Benin",Plateau Department,7.3445141,2.539603,ChIJteOzh0jXOhARAnO00dnN50w
BJ,Zou,BJ-ZO,Benin,"Zou, Benin",Zou Department,7.3469268,2.0665197,ChIJL8CMsCBsJRARm3Vu02Y0cRI
BM,Hamilton,-,Bermuda,"Hamilton, Bermuda",Pembroke Parish,32.2945837,-64.7858887,ChIJt65Uim0ULYoRTwbte0JygSs
BM,Saint George,-,Bermuda,"Saint George, Bermuda",St. George's Parish,32.3819877,-64.6769793,ChIJB3HmK4xyLYoRJqZvDzA1_IA
BN,Belait,BN-BE,Brunei,"Belait, Brunei",Belait District,4.3750749,114.6192899,ChIJAXZAEO2-GDIR5IX8fvwL3EE
BN,Brunei-Muara,BN-BM,Brunei,"Brunei-Muara, Brunei",Brunei-Muara District,4.9311206,114.9516869,ChIJNdEAxi2LIjIRJLhHiwJZkmI
BN,Temburong,BN-TE,Brunei,"Temburong, Brunei",Temburong District,4.6204128,115.141484,ChIJg9H2bs2dIjIRD_9mNqHn-YM
BN,Tutong,BN-TU,Brunei,"Tutong, Brunei",Tutong District,4.7140373,114.6667939,ChIJTQy1bN1vIjIRDbBoUrWup-8
BO,Chuquisaca,BO-H,Bolivia,"Chuquisaca, Bolivia",Chuquisaca Department,-20.0249144,-64.1478236,ChIJKZOyWuaH95MRBpHxk51ehR0
BO,Cochabamba,BO-C,Bolivia,"Cochabamba, Bolivia",Cochabamba Department,-17.4139766,-66.1653224,ChIJJ6vk2eBz45MRZT4sU-macaI
BO,El Beni,BO-B,Bolivia,"El Beni, Bolivia",Beni Department,-14.3782747,-65.0957792,ChIJzZvTkoHD05MRbFe-FLT_e-w
BO,La Paz,BO-L,Bolivia,"La Paz, Bolivia",La Paz Department,-16.489689,-68.1192936,ChIJD6T1BArfXpERs4pFtHb821c
BO,Oruro,BO-O,Bolivia,"Oruro, Bolivia",Oruro Department,-17.9716723,-67.0931378,ChIJ9Yb__aGw4pMR1eptVnluWP4
BO,Pando,BO-N,Bolivia,"Pando, Bolivia",Pando Department,-10.7988901,-66.9988011,ChIJheWF34ABfpERd-zzIHoGxLo
BO,Potosi,BO-P,Bolivia,"Potosi, Bolivia",Potosi Department,-19.5722805,-65.7550063,ChIJI9Tlcg5O-ZMR6PTxDin06Ko
BO,Santa Cruz,BO-S,Bolivia,"Santa Cruz, Bolivia",Santa Cruz Department,-17.8145819,-63.1560853,ChIJYxrApxzo8ZMRG2FnpFMKi1w
BO,Tarija,BO-T,Bolivia,"Tarija, Bolivia",Tarija Department,-21.5177889,-64.7295667,ChIJv58m7gs4BpQRw9EJ-x93yfg
BQ,Bonaire,BQ-BO,Caribbean Netherlands,"Bonaire, Caribbean Netherlands",Bonaire,12.2018902,-68.2623822,ChIJ5z8miz4ag44R9TaEQM-4iUc
BQ,Saba,BQ-SA,Caribbean Netherlands,"Saba, Caribbean Netherlands",Saba,17.6354642,-63.2326763,ChIJJ8xh6UIgDowRvrW3lGIYA6o
BQ,Sint Eustatius,BQ-SE,Caribbean Netherlands,"Sint Eustatius, Caribbean Netherlands",Sint Eustatius,17.4890306,-62.973555,ChIJPVI3W4_8EYwRQTSZMHOlKbg
BR,Acre,BR-AC,Brazil,"Acre, Brazil",State of Acre,-9.0237964,-70.8119953,ChIJuQaRTqqNf5ERwQc2CMUK7CU
BR,Alagoas,BR-AL,Brazil,"Alagoas, Brazil",State of Alagoas,-9.5713058,-36.7819505,ChIJmw1SLyP9AAcRLfY9f-U5LX4
BR,Amapa,BR-AP,Brazil,"Amapa, Brazil",State of Amapá,0.9019925,-52.0029565,ChIJIXuZzXM9ZY0R1Lz2dkVhGpE
BR,Amazonas,BR-AM,Brazil,"Amazonas, Brazil",State of Amazonas,-3.4168427,-65.8560646,ChIJ0W4di1w_GJIR-i48a_ZqbRc
BR,Bahia,BR-BA,Brazil,"Bahia, Brazil",State of Bahia,-12.579738,-41.7007272,ChIJs6U8onwDFgcRBe2RtF9vkn4
BR,Ceara,BR-CE,Brazil,"Ceara, Brazil",State of Ceará,-5.4983977,-39.3206241,ChIJxYbmJxizvQcRQniVr-A1tDs
BR,Distrito Federal,BR-DF,Brazil,"Distrito Federal, Brazil",Brasilia,-15.7997654,-47.8644715,ChIJ1wSIEPI6WpMRVlAUyZAjuj4
BR,Espirito Santo,BR-ES,Brazil,"Espirito Santo, Brazil",State of Espírito Santo,-19.1834229,-40.3088626,ChIJWWNkeZUGtwARmfdQPCTVG04
BR,Goias,BR-GO,Brazil,"Goias, Brazil",State of Goiás,-15.8270369,-49.8362237,ChIJ9SC5hmO5XZMR0_CMzfjYxgg
BR,Maranhao,BR-MA,Brazil,"Maranhao, Brazil",State of Maranhão,-4.9609498,-45.2744159,ChIJ5RzMm3rX7QcRNCls2aOrdmI
BR,Mato Grosso,BR-MT,Brazil,"Mato Grosso, Brazil",State of Mato Grosso,-12.6818712,-56.921099,ChIJGQM3SOexnZMR-4EhfeJoYsY
BR,Mato Grosso do Sul,BR-MS,Brazil,"Mato Grosso do Sul, Brazil",State of Mato Grosso do Sul,-20.7722295,-54.7851531,ChIJg3Of4tuRfpQRrBBUaenYHDU
BR,Minas Gerais,BR-MG,Brazil,"Minas Gerais, Brazil",State of Minas Gerais,-18.512178,-44.5550308,ChIJiUIyZaGQpgARs-edN8lwIRE
BR,Para,BR-PA,Brazil,"Para, Brazil",State of Pará,-1.9981271,-54.9306152,ChIJlwksrJn5iJIRCvNV5z7IXjE
BR,Paraiba,BR-PB,Brazil,"Paraiba, Brazil",State of Paraíba,-7.2399609,-36.7819505,ChIJz8iY7rZMpQcRtAE8MiSbKB8
BR,Parana,BR-PR,Brazil,"Parana, Brazil",State of Paraná,-25.2520888,-52.0215415,ChIJnWK4MJQL25QRYfDOY1D9k-g
BR,Pernambuco,BR-PE,Brazil,"Pernambuco, Brazil",State of Pernambuco,-8.8137173,-36.954107,ChIJxYYck518AAcRJhdAk2oZ4B0
BR,Piaui,BR-PI,Brazil,"Piaui, Brazil",State of Piauí,-7.7183401,-42.7289236,ChIJj7KAcHzlggcRpZT2BFRx51o
BR,Rio Grande do Norte,BR-RN,Brazil,"Rio Grande do Norte, Brazil",State of Rio Grande do Norte,-5.4025803,-36.954107,ChIJreroSfVNsAcRxJ5NHKwJJak
BR,Rio Grande do Sul,BR-RS,Brazil,"Rio Grande do Sul, Brazil",State of Rio Grande do Sul,-30.0346316,-51.2176986,ChIJA1i0QAxyBJUR3nOfr9uzn60
BR,Rio de Janeiro,BR-RJ,Brazil,"Rio de Janeiro, Brazil",State of Rio de Janeiro,-22.9068467,-43.1728965,ChIJW6AIkVXemwARTtIvZ2xC3FA
BR,Rondonia,BR-RO,Brazil,"Rondonia, Brazil",State of Rondônia,-11.5057341,-63.580611,ChIJV2tRb9lcMpIR3SEGNNVjN3M
BR,Roraima,BR-RR,Brazil,"Roraima, Brazil",State of Roraima,2.7375971,-62.0750998,ChIJW_TM33EGk40RFHqcnvIAX2k
BR,Santa Catarina,BR-SC,Brazil,"Santa Catarina, Brazil",State of Santa Catarina,-27.2423392,-50.2188556,ChIJ-f9SwCVN2ZQRK6t_7YB1Jys
BR,Sao Paulo,BR-SP,Brazil,"Sao Paulo, Brazil",State of São Paulo,-23.5505199,-46.6333094,ChIJ0WGkg4FEzpQRrlsz_whLqZs
BR,Sergipe,BR-SE,Brazil,"Sergipe, Brazil",State of Sergipe,-10.5740934,-37.3856581,ChIJIRZgFj-9BQcR2fH-ZmvKyqw
BR,Tocantins,BR-TO,Brazil,"Tocantins, Brazil",State of Tocantins,-10.17528,-48.2982474,ChIJlzmxUh9QI5MRbDnMRWKG1OM
BS,Central Andros,BS-CS,The Bahamas,"Central Andros, The Bahamas",Central Andros,24.4688482,-77.973865,ChIJP1kPDs0qKYkReaTxwmlgpPM
BS,City of Freeport,BS-FP,The Bahamas,"City of Freeport, The Bahamas",Freeport,26.5333159,-78.6429019,ChIJmxfI_BvYJokRfdzIhwN9Qj4
BS,Hope Town,BS-HT,The Bahamas,"Hope Town, The Bahamas",Hope Town,26.5009504,-76.9959872,ChIJ93AJtK-DJIkRqHC-3QS7Zb8
BS,New Providence,BS-NP,The Bahamas,"New Providence, The Bahamas",New Providence,25.0443256,-77.3503559,ChIJGakt4XeAL4kR2Y2b1FRA-9I
BS,South Eleuthera,BS-SE,The Bahamas,"South Eleuthera, The Bahamas",South Eleuthera,24.7708562,-76.2131474,ChIJ_ZJiELQPMIkRxgdUOTPcD0U
BT,Bumthang,BT-33,Bhutan,"Bumthang, Bhutan",Bumthang,27.641839,90.6773046,ChIJ09XIZQqvXzcRePACZYLAzww
BT,Chhukha,BT-12,Bhutan,"Chhukha, Bhutan",Chukha,27.0522919,89.5756987,ChIJY16VZb8l4jkRXvxEPb6d5rU
BT,Gasa,BT-GA,Bhutan,"Gasa, Bhutan",Gasa,27.8982746,89.7309534,ChIJuSc0pefK4TkREpM6rPQEMLM
BT,Haa,BT-13,Bhutan,"Haa, Bhutan",Haa,27.386227,89.2776017,ChIJLTXp6EVw4TkRG8xKd7navfE
BT,Lhuentse,BT-44,Bhutan,"Lhuentse, Bhutan",Lhuntse,27.8264989,91.135302,ChIJqwyFYJyEXjcR8hhuuymnzfk
BT,Monggar,BT-42,Bhutan,"Monggar, Bhutan",Mongar,27.2617059,91.2891036,ChIJByQ4zSZVWTcRgiiZsEQGZaw
BT,Paro,BT-11,Bhutan,"Paro, Bhutan",Paro,27.428684,89.4163654,ChIJtzlsWuid4TkRkAEHWg94-gE
BT,Pemagatshel,BT-43,Bhutan,"Pemagatshel, Bhutan",Pemagatshel,27.002382,91.3469247,ChIJad9lSk_jWzcRdR7CXemsRJg
BT,Punakha,BT-23,Bhutan,"Punakha, Bhutan",Punakha,27.5920869,89.8797459,ChIJtS9cvd_c4TkRLELPlXqx1rA
BT,Samdrup Jongkhar,BT-45,Bhutan,"Samdrup Jongkhar, Bhutan",Samdrup Jongkhar,26.8035682,91.5039207,ChIJ47HJCr7qWzcR2BXIhUKUkQM
BT,Samtse,BT-14,Bhutan,"Samtse, Bhutan",Samtse,27.0291832,89.0561532,ChIJ3WeLxx3c4zkRDRzaBPZGb0w
BT,Thimphu,BT-15,Bhutan,"Thimphu, Bhutan",Thimphu,27.4712216,89.6339041,ChIJtzcglhmU4TkR0WAFZuL_AXw
BT,Trashigang,BT-41,Bhutan,"Trashigang, Bhutan",Trashigang,27.3325014,91.5523435,ChIJ5-74CIxyXDcRlr4vTqtqWpM
BT,Trongsa,BT-32,Bhutan,"Trongsa, Bhutan",Trongsa,27.5002269,90.5080634,ChIJqRFzL8sjXzcRBlxmvTtT8L0
BT,Tsirang,BT-21,Bhutan,"Tsirang, Bhutan",Tsirang,27.032207,90.1869644,ChIJZ11w47yoWDcRy4Ikn0ohsa8
